Data,qtd_focos,media_dias_sem_chuva,media_precipitacao,media_risco_fogo,media_frp,Mes,DiaSemana,Estacao_Seca,lag_1,lag_2
2023-08-03,82,32.792682926829265,4.347560975609756,0.661012658227848,11.103658536585366,8,3,1,196.0,212.0
2023-08-04,54,15.75925925925926,2.1262962962962964,0.7352,14.274074074074074,8,4,1,82.0,196.0
2023-08-05,113,23.495575221238937,0.6823893805309734,0.8149090909090909,17.653982300884955,8,5,1,54.0,82.0
2023-08-06,294,12.244897959183673,0.08809523809523809,0.8625172413793103,48.914965986394556,8,6,1,113.0,54.0
2023-08-07,665,16.79248120300752,0.035458646616541356,0.8201954887218045,74.38917293233084,8,0,1,294.0,113.0
2023-08-08,465,18.23010752688172,11.839139784946235,0.36023809523809525,31.56301075268817,8,1,1,665.0,294.0
2023-08-09,115,26.904347826086955,25.097826086956523,0.05736842105263158,15.956521739130435,8,2,1,465.0,665.0
2023-08-10,269,9.646840148698885,2.343159851301115,0.13780669144981414,40.034200743494424,8,3,1,115.0,465.0
2023-08-11,264,9.875,11.969583333333333,0.047007575757575755,30.30606060606061,8,4,1,269.0,115.0
2023-08-12,276,5.47463768115942,6.291992753623188,0.05028985507246377,57.25797101449275,8,5,1,264.0,269.0
2023-08-13,32,0.0,19.896562499999998,0.0003125,55.309375,8,6,1,276.0,264.0
2023-08-14,5,0.0,0.0,0.03,17.4,8,0,1,32.0,276.0
2023-08-15,120,2.0166666666666666,0.057583333333333334,0.12169491525423728,38.70333333333333,8,1,1,5.0,32.0
2023-08-16,669,2.6218236173393126,0.00017937219730941706,0.20491017964071856,72.72346786248131,8,2,1,120.0,5.0
2023-08-17,882,3.1723356009070294,0.3926643990929705,0.24732954545454547,44.458390022675744,8,3,1,669.0,120.0
2023-08-18,653,3.124042879019908,0.0012404287901990813,0.40769585253456225,44.65084226646248,8,4,1,882.0,669.0
2023-08-19,1150,4.293913043478261,0.0694086956521739,0.32318815331010453,56.1645478961504,8,5,1,653.0,882.0
2023-08-20,2939,5.327322218441647,0.0,0.3758208446866485,62.49265576052906,8,6,1,1150.0,653.0
2023-08-21,1671,6.548174745661281,0.09430879712746858,0.4263271420011983,50.04660493827161,8,0,1,2939.0,1150.0
2023-08-22,3887,7.216619500900437,0.0,0.44566383088424855,77.31517386722867,8,1,1,1671.0,2939.0
2023-08-23,3439,8.082582145972667,0.5734603082291363,0.4443311915887851,80.5591726618705,8,2,1,3887.0,1671.0
2023-08-24,2869,8.160334611362844,2.18420355524573,0.3390062761506276,87.1102935846321,8,3,1,3439.0,3887.0
2023-08-25,1991,6.786037167252637,1.1412405826217982,0.33860160965794767,60.85404277516953,8,4,1,2869.0,3439.0
2023-08-26,1152,7.095486111111111,1.2054947916666667,0.41216333622936574,65.53772727272727,8,5,1,1991.0,2869.0
2023-08-27,411,7.739659367396594,29.5014598540146,0.0751338199513382,20.427431421446382,8,6,1,1152.0,1991.0
2023-08-28,420,4.226190476190476,6.259499999999999,0.06938095238095238,51.573571428571434,8,0,1,411.0,1152.0
2023-08-29,1016,1.983267716535433,1.465462598425197,0.08770669291338583,58.11787148594377,8,1,1,420.0,411.0
2023-08-30,650,1.2984615384615386,15.015938461538463,0.14455384615384614,61.850397456279815,8,2,1,1016.0,420.0
2023-08-31,171,0.4269005847953216,35.795087719298245,0.0015789473684210528,16.92515337423313,8,3,1,650.0,1016.0
2023-09-01,265,0.13584905660377358,1.608867924528302,0.05859848484848485,30.906870229007634,9,4,1,171.0,650.0
2023-09-02,444,0.8761261261261262,5.7756531531531525,0.05806818181818182,38.26706730769231,9,5,1,265.0,171.0
2023-09-03,1146,1.8717277486910995,0.2821465968586388,0.09766143106457242,80.815,9,6,1,444.0,265.0
2023-09-04,2672,2.470434131736527,0.026212574850299403,0.16454477332334208,77.3683731513083,9,0,1,1146.0,444.0
2023-09-05,5390,3.9677179962894247,0.04939703153988868,0.24305534918276378,94.41680847041029,9,1,1,2672.0,1146.0
2023-09-06,2227,4.545577009429726,0.0020610687022900765,0.2650517318938372,37.083747609942634,9,2,1,5390.0,2672.0
2023-09-07,984,4.092479674796748,3.5385670731707317,0.1389613034623218,53.963152289669864,9,3,1,2227.0,5390.0
2023-09-08,1178,1.5110356536502547,0.3047368421052632,0.14825383304940376,40.63472222222222,9,4,1,984.0,2227.0
2023-09-09,777,1.7117117117117118,7.124002574002574,0.09151162790697674,28.434078947368423,9,5,1,1178.0,984.0
2023-09-10,551,1.7313974591651542,25.824065335753176,0.0025776965265082268,18.514744801512286,9,6,1,777.0,1178.0
2023-09-11,194,0.8556701030927835,38.36608247422681,0.0030000000000000005,29.454639175257732,9,0,1,551.0,777.0
2023-09-12,148,1.3243243243243243,15.622837837837837,0.008581081081081082,25.57027027027027,9,1,1,194.0,551.0
2023-09-13,644,0.29347826086956524,1.2226242236024845,0.003644859813084112,70.22857142857143,9,2,1,148.0,194.0
2023-09-14,510,0.7470588235294118,6.595196078431373,0.024529411764705883,36.68705882352941,9,3,1,644.0,148.0
2023-09-15,586,0.8310580204778157,1.4254607508532424,0.06377358490566037,17.550802139037433,9,4,1,510.0,644.0
2023-09-16,1027,1.5705939629990262,0.2505452775073028,0.15244140625,46.31915322580645,9,5,1,586.0,510.0
2023-09-17,983,2.634791454730417,1.0400101729399798,0.28206931702344545,62.590785340314135,9,6,1,1027.0,586.0
2023-09-18,545,2.693577981651376,9.02834862385321,0.05428308823529412,37.73491461100569,9,0,1,983.0,1027.0
2023-09-19,65,1.8153846153846154,10.624461538461539,0.03769230769230769,31.36307692307692,9,1,1,545.0,983.0
2023-09-20,101,0.3069306930693069,7.809108910891089,0.03514851485148515,16.784848484848485,9,2,1,65.0,545.0
2023-09-21,32,0.3125,2.605,0.04625,25.53125,9,3,1,101.0,65.0
2023-09-22,323,0.04953560371517028,2.9671207430340556,0.13978328173374613,42.24140127388535,9,4,1,32.0,101.0
2023-09-23,656,1.2835365853658536,0.40160060975609757,0.2158167938931298,62.190615384615384,9,5,1,323.0,32.0
2023-09-24,581,2.4440619621342514,0.5346987951807228,0.3134315424610052,15.753180212014133,9,6,1,656.0,323.0
2023-09-25,909,3.154015401540154,0.07631463146314632,0.31113436123348015,41.45485714285714,9,0,1,581.0,656.0
2023-09-26,765,3.8483660130718955,0.03420915032679739,0.2798293963254593,32.566896551724135,9,1,1,909.0,581.0
2023-09-27,1116,3.917562724014337,0.8173835125448029,0.3189250225835592,57.52666666666667,9,2,1,765.0,909.0
2023-09-28,367,4.1580381471389645,16.42741144414169,0.07136612021857924,18.826453488372092,9,3,1,1116.0,765.0
2023-09-29,148,2.4121621621621623,5.612027027027027,0.07475862068965518,16.062937062937063,9,4,1,367.0,1116.0
2023-09-30,3,4.0,2.32,0.22333333333333336,6.266666666666667,9,5,1,148.0,367.0
2023-10-01,157,0.9617834394904459,0.9387898089171973,0.08318471337579618,43.29044585987261,10,6,1,3.0,148.0
2023-10-02,394,0.7411167512690355,0.0,0.12813775510204084,37.02834645669291,10,0,1,157.0,3.0
2023-10-03,664,2.355421686746988,0.27,0.35754518072289154,35.43539156626506,10,1,1,394.0,157.0
2023-10-04,772,2.9196891191709846,2.1691968911917097,0.19804461942257218,43.14274611398963,10,2,1,664.0,394.0
2023-10-05,659,2.2488619119878606,0.6839605462822459,0.31299847792998475,49.86778625954199,10,3,1,772.0,664.0
2023-10-06,300,2.473333333333333,6.6649666666666665,0.25689189189189193,12.899333333333333,10,4,1,659.0,772.0
2023-10-07,397,1.8337531486146095,0.7694206549118388,0.33967254408060454,19.334683544303797,10,5,1,300.0,659.0
2023-10-08,444,1.5337837837837838,2.732072072072072,0.24943566591422123,20.65553047404063,10,6,1,397.0,300.0
2023-10-09,229,1.9519650655021834,5.799039301310044,0.1590829694323144,14.055963302752293,10,0,1,444.0,397.0
2023-10-10,165,1.2545454545454546,4.299454545454545,0.23399999999999999,17.153658536585365,10,1,1,229.0,444.0
2023-10-11,167,0.8562874251497006,5.844011976047905,0.19096385542168673,14.905988023952096,10,2,1,165.0,229.0
2023-10-12,184,0.782608695652174,3.4844565217391303,0.17570652173913043,20.064673913043478,10,3,1,167.0,165.0
2023-10-13,251,0.7928286852589641,2.981513944223108,0.15397590361445784,12.799601593625498,10,4,1,184.0,167.0
2023-10-14,51,0.3333333333333333,6.965098039215687,0.1096,13.770588235294117,10,5,1,251.0,184.0
2023-10-15,179,0.5027932960893855,27.753351955307263,0.016536312849162012,11.473446327683616,10,6,1,51.0,251.0
2023-10-16,3,0.0,18.653333333333332,0.0,3.6999999999999997,10,0,1,179.0,51.0
2023-10-17,5,3.2,9.906,0.0,12.28,10,1,1,3.0,179.0
2023-10-18,220,0.16818181818181818,3.973909090909091,0.06031818181818182,31.773636363636363,10,2,1,5.0,3.0
2023-10-19,191,0.17801047120418848,18.942041884816753,0.004607329842931937,36.448663101604275,10,3,1,220.0,5.0
2023-10-20,111,0.42342342342342343,0.6421621621621622,0.053513513513513515,22.863063063063066,10,4,1,191.0,220.0
2023-10-21,92,1.141304347826087,1.0379347826086955,0.14554347826086958,11.658695652173913,10,5,1,111.0,191.0
2023-10-22,72,1.2222222222222223,6.470694444444444,0.05426470588235294,11.075000000000001,10,6,1,92.0,111.0
2023-10-23,96,0.8125,10.173020833333334,0.06926315789473685,14.826041666666667,10,0,1,72.0,92.0
2023-10-24,228,0.9956140350877193,3.827982456140351,0.03186666666666667,15.332743362831858,10,1,1,96.0,72.0
2023-10-25,170,0.4823529411764706,7.63264705882353,0.0918562874251497,15.226845637583894,10,2,1,228.0,96.0
2023-10-26,108,0.5277777777777778,14.416481481481481,0.0038317757009345794,10.039814814814815,10,3,1,170.0,228.0
2023-10-27,73,0.5205479452054794,18.520958904109587,0.001388888888888889,13.272602739726027,10,4,1,108.0,170.0
2023-10-28,12,0.5,7.680833333333333,0.07333333333333333,4.25,10,5,1,73.0,108.0
2023-10-29,147,1.3197278911564625,9.269183673469387,0.016206896551724137,38.58843537414966,10,6,1,12.0,73.0
2023-10-30,19,2.0,6.808947368421053,0.016842105263157894,57.8421052631579,10,0,1,147.0,12.0
2023-10-31,21,0.14285714285714285,0.4561904761904762,0.022380952380952383,16.814285714285717,10,1,1,19.0,147.0
2023-11-01,25,0.04,2.1572,0.0008,24.132,11,2,0,21.0,19.0
2023-11-02,99,0.7272727272727273,5.475151515151515,0.02212121212121212,12.594949494949496,11,3,0,25.0,21.0
2023-11-03,234,0.17094017094017094,2.732094017094017,0.02163793103448276,14.091452991452991,11,4,0,99.0,25.0
2023-11-04,42,0.047619047619047616,13.452142857142857,0.0004761904761904762,8.745238095238095,11,5,0,234.0,99.0
2023-11-05,17,0.17647058823529413,0.3423529411764706,0.04235294117647059,9.752941176470587,11,6,0,42.0,234.0
2023-11-06,100,1.37,0.5333,0.034444444444444444,37.963,11,0,0,17.0,42.0
2023-11-07,25,1.8,4.3552,0.0548,1.1095238095238096,11,1,0,100.0,17.0
2023-11-08,3,1.0,4.76,0.02,6.566666666666667,11,2,0,25.0,100.0
2023-11-09,115,0.6782608695652174,0.12765217391304348,0.10903508771929825,20.08608695652174,11,3,0,3.0,25.0
2023-11-10,192,0.9583333333333334,11.990052083333333,0.0159375,44.719251336898395,11,4,0,115.0,3.0
2023-11-11,156,0.44871794871794873,16.50673076923077,0.008782051282051282,10.77051282051282,11,5,0,192.0,115.0
2023-11-12,52,0.17307692307692307,14.308846153846153,0.00673076923076923,16.977551020408164,11,6,0,156.0,192.0
2023-11-13,44,0.6136363636363636,3.9379545454545455,0.020681818181818183,27.377272727272725,11,0,0,52.0,156.0
2023-11-14,107,0.308411214953271,12.497476635514019,0.015943396226415094,30.229906542056074,11,1,0,44.0,52.0
2023-11-15,38,0.07894736842105263,2.994736842105263,0.022894736842105263,13.792105263157895,11,2,0,107.0,44.0
2023-11-16,156,1.1217948717948718,0.007756410256410256,0.06651612903225806,17.296753246753244,11,3,0,38.0,107.0
2023-11-17,340,2.2970588235294116,0.0,0.16920353982300884,20.293072289156626,11,4,0,156.0,38.0
2023-11-18,181,3.154696132596685,0.0038674033149171273,0.26044198895027626,26.257458563535913,11,5,0,340.0,156.0
2023-11-19,191,3.230366492146597,3.1935078534031414,0.14793650793650795,22.72408376963351,11,6,0,181.0,340.0
2023-11-20,50,3.66,3.285,0.2078,8.786,11,0,0,191.0,181.0
2023-11-21,25,0.28,1.0488,0.1791304347826087,11.164000000000001,11,1,0,50.0,191.0
2023-11-22,53,1.0943396226415094,1.3432075471698113,0.16283018867924529,23.369811320754714,11,2,0,25.0,50.0
2023-11-23,9,1.4444444444444444,0.08333333333333333,0.1322222222222222,9.566666666666666,11,3,0,53.0,25.0
2023-11-24,10,0.9,33.064,0.0,14.59,11,4,0,9.0,53.0
2023-11-27,13,0.3076923076923077,6.5346153846153845,0.016923076923076923,9.0,11,0,0,10.0,9.0
2023-11-28,20,0.4,3.3630000000000004,0.06999999999999999,5.615,11,1,0,13.0,10.0
2023-11-29,15,0.7333333333333333,4.076666666666666,0.014000000000000002,9.766666666666667,11,2,0,20.0,13.0
2023-11-30,3,1.0,18.316666666666666,0.0,3.5,11,3,0,15.0,20.0
2023-12-01,2,0.0,7.5649999999999995,0.02,8.2,12,4,0,3.0,15.0
2023-12-02,4,0.75,12.3325,0.0,4.525,12,5,0,2.0,3.0
2023-12-03,5,0.8,3.846,0.002,9.559999999999999,12,6,0,4.0,2.0
2023-12-04,7,0.42857142857142855,0.937142857142857,0.027142857142857142,3.057142857142857,12,0,0,5.0,4.0
2023-12-05,13,0.0,1.3646153846153848,0.13692307692307693,5.2846153846153845,12,1,0,7.0,5.0
2023-12-06,1,0.0,8.18,0.01,7.6,12,2,0,13.0,7.0
2023-12-07,38,0.0,1.0813157894736842,0.09710526315789474,9.200000000000001,12,3,0,1.0,13.0
2023-12-08,11,0.45454545454545453,0.9709090909090908,0.08,8.763636363636364,12,4,0,38.0,1.0
2023-12-09,13,0.38461538461538464,14.156923076923077,0.005384615384615385,3.792307692307692,12,5,0,11.0,38.0
2023-12-10,13,0.23076923076923078,10.40846153846154,0.0007692307692307692,4.576923076923077,12,6,0,13.0,11.0
2023-12-11,8,0.0,5.50625,0.005,1.825,12,0,0,13.0,13.0
2023-12-12,13,0.0,0.8276923076923077,0.015384615384615385,7.492307692307692,12,1,0,8.0,13.0
2023-12-13,50,0.8,0.5902,0.0204,8.482000000000001,12,2,0,13.0,8.0
2023-12-14,12,0.5833333333333334,7.905,0.04454545454545455,4.583333333333333,12,3,0,50.0,13.0
2023-12-15,2,1.5,18.54,0.015,2.95,12,4,0,12.0,50.0
2023-12-16,4,1.5,18.9225,0.0,4.15,12,5,0,2.0,12.0
2023-12-17,1,0.0,1.85,0.1,4.8,12,6,0,4.0,2.0
2023-12-18,3,0.0,6.803333333333334,0.013333333333333334,8.733333333333333,12,0,0,1.0,4.0
2023-12-19,40,0.725,5.734,0.008108108108108109,35.555,12,1,0,3.0,1.0
2023-12-20,25,1.36,15.053199999999999,0.019200000000000002,3.108,12,2,0,40.0,3.0
2023-12-21,4,0.5,29.7125,0.0,6.625,12,3,0,25.0,40.0
2023-12-22,1,0.0,3.55,0.0,8.0,12,4,0,4.0,25.0
2023-12-23,4,2.25,1.715,0.07,5.3,12,5,0,1.0,4.0
2023-12-27,5,0.4,0.806,0.05800000000000001,8.5,12,2,0,4.0,1.0
2023-12-28,16,0.0,20.968125,0.005333333333333333,22.60625,12,3,0,5.0,4.0
2023-12-29,1,0.0,12.13,0.0,1.2,12,4,0,16.0,5.0
2023-12-30,10,0.0,4.394,0.047,5.7299999999999995,12,5,0,1.0,16.0
2023-12-31,6,0.0,17.191666666666666,0.0,5.366666666666667,12,6,0,10.0,1.0
2024-05-01,14,0.0,0.0,0.018571428571428572,1.8916666666666666,5,2,0,6.0,10.0
2024-05-02,2,1.0,0.195,0.02,14.4,5,3,0,14.0,6.0
2024-05-05,8,0.0,2.74,0.08714285714285715,6.6875,5,6,0,1.0,1.0
2024-05-06,1,2.0,0.0,0.12,3.0,5,0,0,8.0,1.0
2024-05-08,3,1.3333333333333333,0.0,0.12,0.7000000000000001,5,2,0,1.0,8.0
2024-05-09,13,5.0,0.0,0.11923076923076924,3.5307692307692307,5,3,0,3.0,1.0
2024-05-10,17,3.7058823529411766,0.0,0.014705882352941176,17.223529411764705,5,4,0,13.0,3.0
2024-05-11,7,3.857142857142857,0.2285714285714286,0.14500000000000002,5.1000000000000005,5,5,0,17.0,13.0
2024-05-13,2,4.0,3.9749999999999996,0.065,3.95,5,0,0,7.0,17.0
2024-05-17,3,3.0,0.0,0.30666666666666664,0.7666666666666666,5,4,0,2.0,7.0
2024-05-18,23,4.043478260869565,0.11304347826086956,0.6608695652173913,6.78695652173913,5,5,0,3.0,2.0
2024-05-19,2,5.0,0.1,0.665,0.6,5,6,0,23.0,3.0
2024-05-20,1,6.0,0.0,0.75,3.0,5,0,0,2.0,23.0
2024-05-21,7,5.571428571428571,0.06142857142857143,0.6833333333333332,2.0,5,1,0,1.0,2.0
2024-05-22,6,6.333333333333333,0.016666666666666666,0.53,2.35,5,2,0,7.0,1.0
2024-05-23,6,2.5,0.13,0.45333333333333337,5.183333333333334,5,3,0,6.0,7.0
2024-05-24,9,8.666666666666666,0.13555555555555554,0.76,12.977777777777778,5,4,0,6.0,6.0
2024-05-25,2,10.5,3.99,0.53,1.5,5,5,0,9.0,6.0
2024-05-28,4,6.0,0.0,0.75,3.8,5,1,0,2.0,9.0
2024-05-29,5,6.8,0.0,0.79,3.3600000000000003,5,2,0,4.0,2.0
2024-05-30,7,10.0,0.0,0.7614285714285715,4.442857142857143,5,3,0,5.0,4.0
2024-05-31,16,8.9375,0.0,0.6025,6.3,5,4,0,7.0,5.0
2024-06-01,23,14.652173913043478,0.0,0.7569565217391304,6.869565217391305,6,5,0,16.0,7.0
2024-06-02,15,9.866666666666667,0.0,0.9071428571428571,1.6866666666666668,6,6,0,23.0,16.0
2024-06-03,9,13.777777777777779,0.06888888888888889,0.9055555555555556,9.788888888888888,6,0,0,15.0,23.0
2024-06-05,46,15.434782608695652,0.002173913043478261,0.4525,16.191304347826087,6,2,0,9.0,15.0
2024-06-06,16,10.375,0.0,0.5081249999999999,11.525,6,3,0,46.0,9.0
2024-06-07,28,7.285714285714286,0.0,0.6676000000000001,5.196428571428571,6,4,0,16.0,46.0
2024-06-08,11,4.636363636363637,0.0,0.4666666666666667,7.554545454545454,6,5,0,28.0,16.0
2024-06-09,5,9.2,0.26,0.78,3.38,6,6,0,11.0,28.0
2024-06-10,20,10.5,0.0,0.5005263157894737,5.385,6,0,0,5.0,11.0
2024-06-11,26,16.76923076923077,0.0,0.7303846153846153,15.845833333333333,6,1,0,20.0,5.0
2024-06-12,56,10.160714285714286,0.0,0.5006521739130435,8.308928571428572,6,2,0,26.0,20.0
2024-06-13,22,10.772727272727273,0.0,0.47954545454545455,5.95,6,3,0,56.0,26.0
2024-06-14,13,10.0,0.0,0.616,9.446153846153846,6,4,0,22.0,56.0
2024-06-15,26,14.961538461538462,0.0,0.9564,5.015384615384615,6,5,0,13.0,22.0
2024-06-16,23,15.956521739130435,0.0,0.5313043478260869,5.043478260869565,6,6,0,26.0,13.0
2024-06-17,21,15.80952380952381,0.0,0.492,5.104761904761905,6,0,0,23.0,26.0
2024-06-18,16,18.75,0.0,0.7607142857142858,4.44375,6,1,0,21.0,23.0
2024-06-19,40,18.325,0.0,0.3168421052631579,30.3375,6,2,0,16.0,21.0
2024-06-20,21,17.571428571428573,0.31952380952380954,0.3457142857142857,27.280952380952378,6,3,0,40.0,16.0
2024-06-21,53,16.09433962264151,0.0,0.37622641509433963,5.754716981132075,6,4,0,21.0,40.0
2024-06-22,68,16.397058823529413,0.0,0.7011475409836065,7.591176470588236,6,5,0,53.0,21.0
2024-06-23,19,21.263157894736842,0.0,0.7927777777777778,5.284210526315789,6,6,0,68.0,53.0
2024-06-24,134,22.51492537313433,0.21305970149253728,0.8381060606060605,41.147014925373135,6,0,0,19.0,68.0
2024-06-25,71,23.295774647887324,0.26478873239436623,0.7746268656716417,32.592957746478874,6,1,0,134.0,19.0
2024-06-26,62,20.806451612903224,0.020967741935483872,0.6947540983606558,29.909677419354836,6,2,0,71.0,134.0
2024-06-27,31,21.483870967741936,0.0,0.7975862068965517,11.94516129032258,6,3,0,62.0,71.0
2024-06-28,54,20.333333333333332,0.0,0.7641509433962265,11.151851851851852,6,4,0,31.0,62.0
2024-06-29,75,21.053333333333335,0.0,0.7896,14.477333333333332,6,5,0,54.0,31.0
2024-06-30,53,25.69811320754717,0.0,0.6773584905660377,13.79622641509434,6,6,0,75.0,54.0
2024-07-01,101,27.217821782178216,0.03930693069306931,0.4752577319587629,35.755445544554455,7,0,1,53.0,75.0
2024-07-02,134,28.507462686567163,0.0,0.5602985074626865,59.571969696969695,7,1,1,101.0,53.0
2024-07-03,77,27.454545454545453,0.0,0.5968,8.22,7,2,1,134.0,101.0
2024-07-04,59,26.47457627118644,0.0,0.728103448275862,6.006896551724138,7,3,1,77.0,134.0
2024-07-05,7,33.0,0.0,0.6285714285714287,6.885714285714286,7,4,1,59.0,77.0
2024-07-06,25,15.0,0.2384,0.6391304347826087,10.984000000000002,7,5,1,7.0,59.0
2024-07-07,42,17.476190476190474,0.0,0.6266666666666667,3.9380952380952383,7,6,1,25.0,7.0
2024-07-08,37,20.972972972972972,0.13486486486486488,0.5741666666666666,6.424324324324325,7,0,1,42.0,25.0
2024-07-09,98,19.693877551020407,0.0,0.8163829787234042,8.210752688172043,7,1,1,37.0,42.0
2024-07-10,66,22.78787878787879,0.0,0.52078125,14.99375,7,2,1,98.0,37.0
2024-07-11,70,18.32857142857143,0.0,0.6517910447761194,19.285507246376813,7,3,1,66.0,98.0
2024-07-12,40,12.25,0.40474999999999994,0.4535,19.28918918918919,7,4,1,70.0,66.0
2024-07-13,128,12.1484375,0.069609375,0.5410317460317461,9.775609756097563,7,5,1,40.0,70.0
2024-07-14,181,11.955801104972375,0.0,0.5206779661016949,19.27415730337079,7,6,1,128.0,40.0
2024-07-15,409,11.9119804400978,0.0,0.4756683168316832,84.53002481389578,7,0,1,181.0,128.0
2024-07-16,508,13.655511811023622,0.0,0.5433070866141733,50.238603696098565,7,1,1,409.0,181.0
2024-07-17,684,13.720760233918128,0.0,0.5875624082232012,43.331003039513675,7,2,1,508.0,409.0
2024-07-18,1003,16.271186440677965,0.0,0.5343447580645162,38.61818181818182,7,3,1,684.0,508.0
2024-07-19,1192,19.89513422818792,0.0,0.5685978169605374,45.031375838926174,7,4,1,1003.0,684.0
2024-07-20,1601,19.697688944409744,0.0,0.5282178841309824,46.877264209868834,7,5,1,1192.0,1003.0
2024-07-21,1778,22.76996625421822,0.0,0.5850141482739106,34.94914655679811,7,6,1,1601.0,1192.0
2024-07-22,1396,26.47063037249284,0.0,0.6532207045291157,37.00609212481426,7,0,1,1778.0,1601.0
2024-07-23,1602,25.06616729088639,0.0,0.7181458202388434,45.13501920614596,7,1,1,1396.0,1778.0
2024-07-24,903,26.80730897009967,0.0009080841638981175,0.7554433221099888,43.16045454545454,7,2,1,1602.0,1396.0
2024-07-25,487,29.68583162217659,0.0,0.768488612836439,37.93154506437768,7,3,1,903.0,1602.0
2024-07-26,830,27.71325301204819,0.0,0.7205555555555556,69.53472392638037,7,4,1,487.0,903.0
2024-07-27,1111,26.96129612961296,0.0,0.6931345980126468,87.6655140186916,7,5,1,830.0,487.0
2024-07-28,1530,27.515686274509804,0.0,0.7029284307288246,56.60296495956874,7,6,1,1111.0,830.0
2024-07-29,887,27.237880496054114,0.0,0.7376598173515982,35.58837209302325,7,0,1,1530.0,1111.0
2024-07-30,681,27.52863436123348,0.0,0.7616516516516516,53.477409162717215,7,1,1,887.0,1530.0
2024-07-31,452,28.035398230088497,0.0,0.8367117117117117,31.17860465116279,7,2,1,681.0,887.0
2024-08-01,281,29.85053380782918,0.0,0.874043321299639,37.59928315412186,8,3,1,452.0,681.0
2024-08-02,961,30.736732570239333,0.0,0.8954574132492114,43.58842443729903,8,4,1,281.0,452.0
2024-08-03,736,32.78532608695652,0.06091032608695652,0.9187874659400544,23.365236051502144,8,5,1,961.0,281.0
2024-08-04,883,36.54133635334088,0.22851642129105323,0.8843863636363636,37.06058823529412,8,6,1,736.0,961.0
2024-08-05,1329,30.71933784800602,0.005176824680210685,0.8517447129909366,44.078971603990794,8,0,1,883.0,736.0
2024-08-06,1445,32.786851211072666,6.920415224913495e-05,0.8462145328719723,40.964008778346745,8,1,1,1329.0,883.0
2024-08-07,994,32.67102615694165,0.01233400402414487,0.8557746478873239,45.02866108786611,8,2,1,1445.0,1329.0
2024-08-08,1344,33.64732142857143,0.0,0.9378225205070844,33.48983708301009,8,3,1,994.0,1445.0
2024-08-09,1760,35.99431818181818,0.0009318181818181819,0.9635555555555555,49.86098144823459,8,4,1,1344.0,994.0
2024-08-10,2631,35.504370961611556,0.0,0.8841120426829268,31.54974639094811,8,5,1,1760.0,1344.0
2024-08-11,1048,37.08587786259542,0.0007347328244274809,0.9656267942583732,18.51858846918489,8,6,1,2631.0,1760.0
2024-08-12,1242,37.19726247987118,0.0,0.9688601455133388,34.29635332252836,8,0,1,1048.0,2631.0
2024-08-13,3149,38.16195617656399,0.0,0.994435946462715,51.324196221412,8,1,1,1242.0,1048.0
2024-08-14,2715,39.60626151012892,0.0,0.9978836174944403,37.80225276823215,8,2,1,3149.0,1242.0
2024-08-15,1647,42.70916818457802,0.00041287188828172437,0.9985731633272618,37.39905838041431,8,3,1,2715.0,3149.0
2024-08-16,1161,41.24461670973299,5.048053402239448,0.617230371009491,31.55027272727273,8,4,1,1647.0,2715.0
2024-08-17,1001,23.76123876123876,1.7067132867132868,0.6878678678678678,59.04089068825911,8,5,1,1161.0,1647.0
2024-08-18,1779,7.337268128161889,0.2401742551995503,0.7155718309859156,49.366257309941524,8,6,1,1001.0,1161.0
2024-08-19,1889,5.636315510852302,0.326723133933298,0.6996871686108165,45.42162162162162,8,0,1,1779.0,1001.0
2024-08-20,2708,6.738183161004431,0.6836927621861152,0.7929707732149464,53.12040895061729,8,1,1,1889.0,1779.0
2024-08-21,2137,10.792700046794572,0.03029012634534394,0.8640583804143126,35.2065447545717,8,2,1,2708.0,1889.0
2024-08-22,2057,6.917355371900826,0.0,0.8715560975609756,42.056942355889724,8,3,1,2137.0,2708.0
2024-08-23,2850,8.172280701754387,0.0,0.9042852112676056,41.779046188509206,8,4,1,2057.0,2137.0
2024-08-24,3056,10.422447643979057,0.4564299738219895,0.8634492943879225,39.823804644808746,8,5,1,2850.0,2057.0
2024-08-25,1463,10.43814080656186,0.19993164730006835,0.8590515463917526,28.150389794472005,8,6,1,3056.0,2850.0
2024-08-26,2907,6.95046439628483,0.00030959752321981426,0.8613153340256144,30.878915662650602,8,0,1,1463.0,3056.0
2024-08-27,2476,8.768982229402262,0.0,0.9316923076923078,32.8851867219917,8,1,1,2907.0,1463.0
2024-08-28,1497,12.366065464261856,0.0,0.9600400801603207,26.577553956834535,8,2,1,2476.0,2907.0
2024-08-29,1656,15.740338164251208,0.0,0.9684769417475728,33.487030075187974,8,3,1,1497.0,2476.0
2024-08-30,1358,15.74742268041237,0.0,0.9672571001494769,26.162927605409706,8,4,1,1656.0,1497.0
2024-08-31,1707,19.04100761570006,0.0,0.99686004784689,31.73811881188119,8,5,1,1358.0,1656.0
2024-09-01,2160,15.708333333333334,0.0,0.9996847473342606,50.264881813796435,9,6,1,1707.0,1358.0
2024-09-02,1894,14.743400211193242,0.0,0.9995505023796933,33.998047964305634,9,0,1,2160.0,1707.0
2024-09-03,998,17.572144288577153,0.02122244488977956,1.0,19.87388211382114,9,1,1,1894.0,2160.0
2024-09-04,1018,17.470530451866406,0.04662082514734774,1.0,16.49709241952233,9,2,1,998.0,1894.0
